B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25004_001E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25004_006E,B25004_007E,B25004_008E,B25002_002E,B25002_003E,state,county
17286,16482,10841,5641,804,0,170,49,6,134,0,445,16482,804,27,009
